l2_size(kb),bw(GB/s)
26645,3170.02
26646,3363.2
26647,3142.06
26648,3220.46
26649,3378.47
26650,3198.18
26651,3191.29
26652,3259.58
26653,3408.05
26654,3201.95
26655,3242.09
26656,3405.29
26657,3187.09
26658,3229.26
26659,3171.04
26660,3227.88
26661,3247.22
26662,3166.34
26663,3410.59
26664,3171.14
26665,3181.16
26666,3422.42
26667,3129.47
26668,3212.94
26669,3221.75
26670,3365.04
26671,3319.3
26672,3193.89
26673,3397.52
26674,3160.79
26675,3278.35
26676,3484.08
26677,3259.02
26678,3250.14
26679,3132
26680,3427.93
26681,3159.2
26682,3230.45
26683,3364.03
26684,3173.8
26685,3182.9
26686,3174.1
26687,3169.49
26688,3235.74
26689,3195.37
26690,3445.59
26691,3165.09
26692,3254.3
26693,3417.92
26694,3203.92
26695,3180.81
26696,3220.14
26697,3441.83
26698,3207.27
26699,3185.19
26700,3394.98
26701,3186.14
26702,3244.85
26703,3489.3
26704,3192.55
26705,3350.09
26706,3154.79
26707,3414.2
26708,3174.32
26709,3221.85
26710,3398.2
26711,3213.33
26712,3237.88
26713,3141.28
26714,3211.71
26715,3194.42
26716,3204.21
26717,3498.51
26718,3216.53
26719,3253.72
26720,3343.32
26721,3135.76
26722,3209.22
26723,3207.19
26724,3410.17
26725,3280.1
26726,3138.56
26727,3348.52
26728,3186.93
26729,3220.65
26730,3392.97
26731,3279.76
26732,3234.25
26733,3201.74
26734,3345.2
26735,3185.96
26736,3196.15
26737,3473.56
26738,3218.34
26739,3291.55
26740,3192.65
26741,3189.27
26742,3253.54
26743,3216.98
26744,3466.88
26745,3229.05
26746,3196.85
26747,3398.32
26748,3155.9
26749,3303.76
26750,3253.42
26751,3379.93
26752,3224.03
26753,3151.83
26754,3379.3
26755,3173.93
26756,3285.95
26757,3399.09
26758,3256.16
26759,3269.25
26760,3211.14
26761,3409.32
26762,3209.19
26763,3242.85
26764,3399.02
26765,3192.62
26766,3232.89
26767,3177.15
26768,3240.14
26769,3262.05
26770,3161.65
26771,3429.66
26772,3213.77
26773,3151.96
26774,3382.57
26775,3155.71
26776,3253.27
26777,3244.33
26778,3434.16
26779,3228.02
26780,3165.22
26781,3367.38
26782,3174.89
26783,3266.31
26784,3511.37
26785,3403.21
26786,3365.76
26787,3379.85
26788,3561.94
26789,3389.91
26790,3344.89
26791,3547.11
26792,3289.95
26793,3353.98
26794,3397.41
26795,3314.49
26796,3351.96
26797,3393.03
26798,3606.96
26799,3373.07
26800,3379.32
26801,3597.55
26802,3314.74
26803,3429.89
26804,3348.17
26805,3538.04
26806,3346.59
26807,3331.23
26808,3609.37
26809,3330
26810,3484.9
26811,3614.89
26812,3279.29
26813,3401.34
26814,3395.85
26815,3560.81
26816,3439.11
26817,3273.44
26818,3554.95
26819,3380.81
26820,3396.94
26821,3358.98
26822,3354.23
26823,3394.8
26824,3339.88
26825,3614.31
26826,3251.49
26827,3464.31
26828,3596.12
26829,3356.33
26830,3388.99
26831,3369.8
26832,3562.07
26833,3462.27
26834,3380.13
26835,3599.94
26836,3365.43
26837,3414.13
26838,3638.9
26839,3349.84
26840,3484.21
26841,3340.5
26842,3599.44
26843,3341.33
26844,3340.31
26845,3630.89
26846,3306.99
26847,3526.7
26848,3298.05
26849,3348.22
26850,3513.68
26851,3341.01
26852,3623.37
26853,3360.18
26854,3431.78
26855,3535.85
26856,3422.72
26857,3368.29
26858,3328.03
26859,3649.02
26860,3417.33
26861,3359.75
26862,3533.84
26863,3366.32
26864,3425.73
26865,3674.25
26866,3334.14
26867,3468.81
26868,3311.07
26869,3570.82
26870,3268.44
26871,3352.68
26872,3596.69
26873,3302.73
26874,3408.33
26875,3285.31
26876,3356.24
26877,3440.47
26878,3337.39
26879,3604.76
26880,3304.07
26881,3424.95
26882,3581.54
26883,3284.38
26884,3438.08
26885,3313.76
26886,3553.91
26887,3337.33
26888,3310.4
26889,3566.17
26890,3355.27
26891,3453.79
26892,3575.92
26893,3405.79
26894,3335.27
26895,3282.15
26896,3670.75
26897,3341.62
26898,3370.49
26899,3569.64
26900,3386.24
26901,3362.91
26902,3365.45
26903,3357.27
26904,3488.14
26905,3367.52
26906,3596.67
26907,3308.6
26908,3441.6
26909,3549.99
26910,3423.72
26911,3445.17
26912,3380.99
26913,3637.45
26914,3381.12
26915,3402.55
26916,3585.59
26917,3406.4
26918,3385.31
26919,3607.52
26920,3285.66
26921,3327.86
26922,3412.76
26923,3532.41
26924,3402.82
26925,3293.87
26926,3557.52
26927,3256.93
26928,3436.22
26929,3362.45
26930,3403.97
26931,3440.55
26932,3301.55
26933,3645.19
26934,3399.19
26935,3359.53
26936,3540.3
26937,3302.59
26938,3394.65
26939,3368.72
26940,3550
26941,3425.65
26942,3330.88
26943,3568.42
26944,3350.88
26945,3372.55
26946,3605.3
26947,3367.87
26948,3446.91
26949,3322.33
26950,3552.29
26951,3387.54
26952,3321.65
26953,3562.36
26954,3398.64
26955,3445.23
26956,3422.5
26957,3371.93
26958,3423.31
26959,3420.02
26960,3636.38
26961,3384.07
26962,3417.42
26963,3604.51
26964,3330.48
26965,3411.42
26966,3407.25
26967,3597.83
26968,3411.05
26969,3389.67
26970,3625.85
26971,3370.98
26972,3450.69
26973,3612.43
26974,3420.54
26975,3352.66
26976,3312.21
26977,3670.64
26978,3409.15
26979,3441.77
26980,3594.28
26981,3375.28
26982,3374.66
26983,3362.47
26984,3421.78
26985,3367.63
26986,3363.94
26987,3638.92
26988,3394.4
26989,3519.66
26990,3581.89
26991,3404.43
26992,3438.77
26993,3334.78
26994,3628.31
26995,3389.39
26996,3383.59
26997,3603.72
26998,3465.5
26999,3441.32
27000,3683.74
27001,3340.81
27002,3448.19
27003,3333.84
27004,3538.43
27005,3328.96
27006,3373.5
27007,3556.55
27008,3397.7
27009,3443.6
27010,3409.38
27011,3360.23
27012,3462.07
27013,3458.3
27014,3611.94
27015,3379.05
27016,3406.53
27017,3570.56
27018,3298.64
27019,3466.19
27020,3345.63
27021,3574.21
27022,3436.49
27023,3367.16
27024,3594.32
27025,3329.27
27026,3460.92
27027,3581.06
27028,3403.16
27029,3410.21
27030,3338.4
27031,3606.85
27032,3345.9
27033,3426.56
27034,3581.3
27035,3433.18
27036,3363.22
27037,3352.85
27038,3431.85
27039,3358.93
27040,3338.53
27041,3624.05
27042,3346.7
27043,3463.52
27044,3562.63
27045,3368.83
27046,3458.83
27047,3321.54
27048,3544.94
27049,3436.67
27050,3285.6
27051,3522.8
27052,3366.63
27053,3405.32
27054,3684.32
27055,3374.87
27056,3420.74
27057,3353.13
27058,3558.17
27059,3411.05
27060,3348.77
27061,3608.49
27062,3332.07
27063,3472.66
27064,3430.6
27065,3311.17
27066,3450.67
27067,3410.51
27068,3630.35
27069,3440.49
27070,3385.74
27071,3550.34
27072,3318.71
27073,3436.65
27074,3409.04
27075,3554.63
27076,3511.13
27077,3276.55
27078,3505.58
27079,3267.16
27080,3420.71
27081,3688.74
27082,3375.61
27083,3519.78
27084,3361.84
27085,3633.79
27086,3250.41
27087,3395.96
27088,3635.57
27089,3377.95
27090,3456.14
27091,3389.27
27092,3373.63
27093,3471.52
27094,3447.49
27095,3563.55
27096,3451.14
27097,3398.45
27098,3555
27099,3327.49
27100,3459.74
27101,3497.91
27102,3568.44
27103,3507.12
27104,3291.42
27105,3637.51
27106,3342.51
27107,3402.73
27108,3631.91
27109,3345.89
27110,3434.82
27111,3363.59
27112,3588.78
27113,3401.77
27114,3290.62
27115,3546.1
27116,3374.74
27117,3482.73
27118,3399.14
27119,3411.41
27120,3300.12
27121,3372.72
27122,3708.66
27123,3386.52
27124,3458.73
27125,3524.03
27126,3411.37
27127,3471.38
27128,3371.05
27129,3680.92
27130,3459.48
27131,3360.77
27132,3650.95
27133,3400.72
27134,3447.66
27135,3656.48
27136,3416.65
27137,3445.41
27138,3400.77
27139,3624.17
27140,3276.43
27141,3379.45
27142,3640.75
27143,3345.67
27144,3478.05
27145,3429.41
27146,3281.93
27147,3437.59
27148,3369.97
27149,3665.48
27150,3426.49
27151,3452.45
27152,3573.19
27153,3418.06
27154,3387.56
27155,3366.41
27156,3660.4
27157,3450.05
27158,3446.6
27159,3478.54
27160,3427.87
27161,3409.83
27162,3680.42
27163,3324.64
27164,3510.48
27165,3375.59
27166,3649.44
27167,3340.56
27168,3385.5
27169,3542.95
27170,3424.37
27171,3406.5
27172,3432.32
27173,3381.69
27174,3489.67
27175,3314.48
27176,3661.57
27177,3319.04
27178,3407.73
27179,3655.38
27180,3360.57
27181,3490.96
27182,3415.45
27183,3624.45
27184,3478.05
27185,3365.03
27186,3626.77
27187,3320.08
27188,3434.4
27189,3662.85
27190,3353.57
27191,3487.85
27192,3317.73
27193,3615.95
27194,3471.07
27195,3303.3
27196,3638.06
27197,3322.68
27198,3428.28
27199,3381.95
27200,3462.48
27201,3356.77
27202,3302.38
27203,3716.66
27204,3339.89
27205,3523.04
27206,3584.6
27207,3437.24
27208,3342.7
27209,3351.38
27210,3615.42
27211,3405.44
27212,3429.25
27213,3518.16
27214,3398.5
27215,3456.75
27216,3634.53
27217,3369.94
27218,3451.62
27219,3323.36
27220,3588.41
27221,3399.14
27222,3395.48
27223,3557.73
27224,3378.3
27225,3426.11
27226,3395.74
27227,3420.7
27228,3518.85
27229,3330.04
27230,3697.15
27231,3271.84
27232,3425.57
27233,3620.76
27234,3342.86
27235,3447.44
27236,3460.5
27237,3613.92
27238,3518.16
27239,3318.23
27240,3600.34
27241,3304.95
27242,3475.37
27243,3660.13
27244,3404.74
27245,3490.69
27246,3468.07
27247,3594.81
27248,3459.13
27249,3296.02
27250,3591.42
27251,3338.71
27252,3487.25
27253,3385.22
27254,3440.55
27255,3406.49
27256,3439.34
27257,3657.64
27258,3419.74
27259,3533.13
27260,3613.03
27261,3359.67
27262,3484.3
27263,3329.34
27264,3593.45
27265,3485.62
27266,3344.73
27267,3599.94
27268,3349.54
27269,3438.83
27270,3680.4
27271,3351.09
27272,3447.35
27273,3355.29
27274,3627.86
27275,3454.66
27276,3303.86
27277,3592.55
27278,3342.22
27279,3445.35
27280,3373.12
27281,3425.93
27282,3414.63
27283,3401.01
27284,3672.44
27285,3414.19
27286,3479.25
27287,3593.75
27288,3417.01
27289,3538.23
27290,3269.49
27291,3589.62
27292,3296.71
27293,3421.35
27294,3613.05
27295,3325.9
27296,3432.64
27297,3667.47
27298,3346.91
27299,3502.6
27300,3361.25
27301,3586.44
27302,3464.31
27303,3308.99
27304,3617.74
27305,3418.63
27306,3421.88
27307,3349.9
27308,3447.83
27309,3483.02
27310,3369.25
27311,3681.02
27312,3305.92
27313,3500.19
27314,3630.9
27315,3328.55
27316,3412.82
27317,3388.66
27318,3671.1
27319,3479.36
27320,3388.36
27321,3529.05
27322,3340.85
27323,3508.96
27324,3636.83
27325,3473.73
27326,3327.54
27327,3389.9
27328,3635.1
27329,3365.97
27330,3385.84
27331,3700.19
27332,3439.43
27333,3488.89
27334,3487.48
27335,3256.67
27336,3488.87
27337,3362.83
27338,3688.01
27339,3389.58
27340,3562.09
27341,3627.16
27342,3471.89
27343,3423.96
27344,3363.39
27345,3643.03
27346,3445
27347,3399.75
27348,3691.85
27349,3437.63
27350,3508.48
27351,3709.07
27352,3392.67
27353,3501.82
27354,3381.38
27355,3573.49
27356,3438.58
27357,3346.01
27358,3601.69
27359,3427.94
27360,3424.18
27361,3398.08
27362,3383.83
27363,3499.7
27364,3323.88
27365,3701.31
27366,3334.87
27367,3427.99
27368,3636.02
27369,3293.27
27370,3460
27371,3371.65
27372,3741.45
27373,3487.03
27374,3412.81
27375,3571.21
27376,3411.49
27377,3497.76
27378,3656.94
27379,3409.38
27380,3450.4
27381,3412.2
27382,3711.7
27383,3415.96
27384,3405.71
27385,3640.76
27386,3389.24
27387,3564.63
27388,3339.19
27389,3414.36
27390,3503.98
27391,3512.14
27392,3649.12
27393,3540.42
27394,3376.69
27395,3498.86
27396,3371.75
27397,3474.7
27398,3392.27
27399,3738.33
27400,3497.06
27401,3399.98
27402,3565.15
27403,3392.36
27404,3530.96
27405,3595.37
27406,3423
27407,3375.87
27408,3385.85
27409,3633.76
27410,3397.46
27411,3319.66
27412,3690.85
27413,3467.21
27414,3518.08
27415,3470.92
27416,3325.45
27417,3435.42
27418,3397.04
27419,3635.71
27420,3480.71
27421,3519.77
27422,3600.46
27423,3464.49
27424,3447.89
27425,3396.74
27426,3637.02
27427,3442.33
27428,3362.35
27429,3744.99
27430,3330.55
27431,3505.5
27432,3612.29
27433,3476.82
27434,3456.46
27435,3382.11
27436,3666.42
27437,3332.52
27438,3392.98
27439,3670.06
27440,3384.64
27441,3495.12
27442,3473.59
27443,3393.24
27444,3473.96
27445,3449.36
27446,3763.72
27447,3427.72
27448,3541.16
27449,3569.28
27450,3440.46
27451,3471.91
27452,3384.38
27453,3729.93
27454,3399.93
27455,3426.05
27456,3645.9
27457,3324.55
27458,3482.94
27459,3679.79
27460,3424.86
27461,3447.99
27462,3422.98
27463,3621.92
27464,3446.95
27465,3372.03
27466,3652.46
27467,3485.04
27468,3394.11
27469,3426.67
27470,3387.43
27471,3525.49
27472,3373.91
27473,3642.7
27474,3370.34
27475,3450.32
27476,3637.8
27477,3304.35
27478,3469.22
27479,3370.64
27480,3714.39
27481,3526.99
27482,3445.1
27483,3546.33
27484,3449.04
27485,3535.06
27486,3623.13
27487,3467.68
27488,3347.65
27489,3413.34
27490,3676.98
27491,3308.68
27492,3404.69
27493,3714.15
27494,3307.2
27495,3490.35
27496,3399.33
27497,3474.29
27498,3452.9
27499,3354.79
27500,3669.91
27501,3312.67
27502,3460.98
27503,3641.43
27504,3423.22
27505,3496.1
27506,3406.61
27507,3575.14
27508,3484.71
27509,3437.48
27510,3612.33
27511,3448.72
27512,3477.08
27513,3663.94
27514,3417
27515,3425.95
27516,3425.58
27517,3641.92
27518,3454.87
27519,3435.8
27520,3725.99
27521,3411.36
27522,3455.4
27523,3415.41
27524,3333.74
27525,3485.91
27526,3393.38
27527,3707.92
27528,3428.03
27529,3504.95
27530,3541.07
27531,3425.02
27532,3543.53
27533,3368.4
27534,3636.96
27535,3527.07
27536,3339.75
27537,3632.33
27538,3445.67
27539,3383.71
27540,3640.3
27541,3405.04
27542,3439.72
27543,3406.67
27544,3690.31
27545,3433.18
27546,3403.97
27547,3674.07
27548,3413.55
27549,3466.34
27550,3449.93
27551,3465.75
27552,3381.88
27553,3428.03
27554,3619.9
27555,3361.09
27556,3541.23
27557,3671.58
27558,3410.08
27559,3545.85
27560,3441.22
27561,3560.53
27562,3481.96
27563,3466.65
27564,3576.3
27565,3386.2
27566,3455.68
27567,3680.1
27568,3418.53
27569,3445.71
27570,3419.21
27571,3603.84
27572,3426.13
27573,3400.49
27574,3705.6
27575,3480.16
27576,3505.72
27577,3469.16
27578,3414.56
27579,3521.21
27580,3418.12
27581,3710.05
27582,3451.27
27583,3540.56
27584,3558.53
27585,3446.19
27586,3499.06
27587,3316.18
27588,3587.53
27589,3399.83
27590,3371.98
27591,3611.5
27592,3286.38
27593,3464.98
27594,3729.14
27595,3428.72
27596,3489.31
27597,3480.23
27598,3518.82
27599,3416.06
27600,3451.14
27601,3663.52
27602,3491.2
27603,3428.11
27604,3419.01
27605,3449.19
27606,3527.86
27607,3416.84
27608,3683.23
27609,3516.87
27610,3434.12
27611,3717.5
27612,3424.92
27613,3498.83
27614,3425.23
27615,3719.18
27616,3490.25
27617,3422.7
27618,3695.52
27619,3412.92
27620,3528.08
27621,3598.43
27622,3427.07
27623,3549.76
27624,3337.46
27625,3620.05
27626,3427.73
27627,3304.2
27628,3648.26
27629,3429.69
27630,3360.25
27631,3386.29
27632,3356.31
27633,3424.97
27634,3388.75
27635,3589.43
27636,3441.75
27637,3454
27638,3565.53
27639,3473.2
27640,3448.28
27641,3401.94
27642,3693.61
27643,3474.2
27644,3310.34
27645,3544.47
27646,3466.61
27647,3483.37
27648,3683.95
27649,3264.05
27650,3227.05
27651,3234.37
27652,3469.3
27653,3201.29
27654,3110.14
27655,3408.56
27656,3247.27
27657,3239.92
27658,3159.78
27659,3227.5
27660,3286.93
27661,3261.23
27662,3432.75
27663,3219.23
27664,3247.89
27665,3323.52
27666,3185.94
27667,3309.62
27668,3125.19
27669,3404.22
27670,3309.79
27671,3075.77
27672,3381.53
27673,3243.56
27674,3200.62
27675,3407.65
27676,3215.33
27677,3190.83
27678,3221.29
27679,3421.63
27680,3189.57
27681,3244.69
27682,3444.7
27683,3194.68
27684,3312.96
27685,3181.05
27686,3288.61
27687,3281.91
27688,3164.65
27689,3483.97
27690,3184.84
27691,3274.89
27692,3460.34
27693,3189.66
27694,3311.94
27695,3250.99
27696,3503.86
27697,3307.99
27698,3182.41
27699,3527.31
27700,3201.49
27701,3278.71
27702,3404.42
27703,3217.36
27704,3315.44
27705,3104.99
27706,3390.24
27707,3258.63
27708,3156.63
27709,3383.54
27710,3220.85
27711,3165.99
27712,3243.02
27713,3185.17
27714,3314.75
27715,3218.27
27716,3514.84
27717,3247.47
27718,3250.14
27719,3344.19
27720,3238.83
27721,3227.62
27722,3203.4
27723,3462.57
27724,3175.57
27725,3175.71
27726,3450.27
27727,3180.9
27728,3269.93
27729,3432.44
27730,3180.31
27731,3317.34
27732,3233.51
27733,3446.64
27734,3224.24
27735,3196.66
27736,3426.74
27737,3248.73
27738,3309.26
27739,3248.88
27740,3262.93
27741,3222.99
27742,3188.7
27743,3421.28
27744,3163.07
27745,3245.47
27746,3441.74
27747,3226.21
27748,3198.84
27749,3256.67
27750,3441.14
27751,3245.56
27752,3130.16
27753,3399.68
27754,3252.4
27755,3202.39
27756,3451.3
27757,3286.31
27758,3259.39
27759,3127.8
27760,3381.54
27761,3268.94
27762,3212.32
27763,3326.76
27764,3289.55
27765,3336.81
27766,3164.64
27767,3172.76
27768,3252.9
27769,3173.39
27770,3467.41
27771,3170.64
27772,3318.03
27773,3448.83
27774,3167.2
27775,3276.71
27776,3236.8
27777,3453.98
27778,3229.53
27779,3260.13
27780,3468.75
27781,3210.02
27782,3226.24
27783,3460.95
27784,3257.11
27785,3223.57
27786,3256.5
27787,3477.86
27788,3222.78
27789,3162.87
27790,3508.33
27791,3253.08
27792,3270.21
27793,3177.07
27794,3247.27
27795,3303.91
27796,3209.04
27797,3583.16
27798,3180
27799,3319.4
27800,3452.63
27801,3228.39
27802,3354.63
27803,3280
27804,3385.53
27805,3397.14
27806,3275.85
27807,3358.8
27808,3268.2
27809,3371.23
27810,3416.19
27811,3262.24
27812,3300.79
27813,3109.58
27814,3423.15
27815,3296.23
27816,3233.43
27817,3456.44
27818,3258.66
27819,3327.41
27820,3193.69
27821,3274.9
27822,3274.1
27823,3224.78
27824,3526.3
27825,3209.7
27826,3321.9
27827,3442.81
27828,3155.57
27829,3306.8
27830,3275.48
27831,3476.36
27832,3316.14
27833,3230.5
27834,3421.68
27835,3265.62
27836,3361.63
27837,3470.23
27838,3279.19
27839,3284.65
27840,3143.19
27841,3496.29
27842,3220.79
27843,3194.73
27844,3456.06
27845,3297.32
27846,3306.35
27847,3171.99
27848,3197.29
27849,3302.9
27850,3221.1
27851,3542.79
27852,3236.72
27853,3313.18
27854,3472.99
27855,3222.7
27856,3290.26
27857,3267.25
27858,3411.58
27859,3275.54
27860,3303.6
27861,3391.39
27862,3163.3
27863,3307.92
27864,3463.56
27865,3195.18
27866,3296.02
27867,3296.79
27868,3413.2
27869,3245.76
27870,3221.07
27871,3406.75
27872,3211.27
27873,3318.62
27874,3219.95
27875,3182.85
27876,3293
27877,3240.05
27878,3503.87
27879,3207.38
27880,3335.51
27881,3408.29
27882,3203.62
27883,3347.13
27884,3225.57
27885,3505.22
27886,3347.24
27887,3241.51
27888,3398.07
27889,3177.38
27890,3328.4
27891,3492.4
27892,3154.17
27893,3312.13
27894,3153.65
27895,3520.79
27896,3144.43
27897,3234.62
27898,3515.95
27899,3217.1
27900,3200.35
27901,3250.96
27902,3245.45
27903,3290.96
27904,3292.28
27905,3434.06
27906,3227.62
27907,3416.58
27908,3345.51
27909,3226.98
27910,3340.19
27911,3201.55
27912,3477.29
27913,3305.78
27914,3183.73
27915,3427.38
27916,3262.99
27917,3382.12
27918,3476.26
27919,3271.73
27920,3286.5
27921,3173.72
27922,3451.61
27923,3204.05
27924,3208.62
27925,3423.23
27926,3263.48
27927,3349.15
27928,3135.57
27929,3165.54
27930,3297.34
27931,3220.85
27932,3464.93
27933,3207.91
27934,3299.53
27935,3459.74
27936,3179.8
27937,3251.15
27938,3223.91
27939,3447.29
27940,3277.84
27941,3251.76
27942,3428.68
27943,3207.88
27944,3248.73
27945,3453.51
27946,3214.57
27947,3237.84
27948,3245.09
27949,3357.51
27950,3271.38
27951,3165.61
27952,3447.64
27953,3278.51
27954,3331.34
27955,3155.11
27956,3135.31
27957,3275.85
27958,3306.72
27959,3500.41
27960,3114.44
27961,3304.69
27962,3452.68
27963,3220.12
27964,3235.82
27965,3210.51
27966,3508.32
27967,3309.06
27968,3185.98
27969,3414.75
27970,3220.43
27971,3368.84
27972,3525.09
27973,3222.66
27974,3378.81
27975,3189.19
27976,3468.14
27977,3216.05
27978,3236.08
27979,3422.86
27980,3183.25
27981,3304.55
27982,3230.89
27983,3255.58
27984,3278.75
27985,3213.92
27986,3478.87
27987,3254.5
27988,3304.96
27989,3443.27
27990,3326.3
27991,3308.01
27992,3161.73
27993,3487.95
27994,3293.93
27995,3209.41
27996,3381.47
27997,3269.92
27998,3304.99
27999,3419.32
28000,3231.27
28001,3397.72
28002,3248.37
28003,3402.74
28004,3201.99
28005,3268.57
28006,3437.17
28007,3259.78
28008,3265.56
28009,3291.33
28010,3281.69
28011,3289.53
28012,3159.11
28013,3549.09
28014,3292.17
28015,3295.67
28016,3465.49
28017,3270.01
28018,3358.98
28019,3287.95
28020,3480.06
28021,3296.32
28022,3286.14
28023,3351.98
28024,3248.17
28025,3324.95
28026,3473.4
28027,3192.98
28028,3305.76
28029,3249.42
28030,3493.17
28031,3239.54
28032,3228.58
28033,3425.26
28034,3223.26
28035,3331.08
28036,3203.5
28037,3210.24
28038,3322.79
28039,3295.41
28040,3489.32
28041,3295.28
28042,3349.24
28043,3368.09
28044,3139.29
28045,3347.92
28046,3347.02
28047,3384.77
28048,3297.1
28049,3277.13
28050,3396.04
28051,3154.59
28052,3282.39
28053,3514.77
28054,3209.27
28055,3299.2
28056,3244.85
28057,3402.67
28058,3158.04
28059,3238.81
28060,3590.76
28061,3275.44
28062,3308.67
28063,3257.77
28064,3257.48
28065,3347.08
28066,3198.19
28067,3475.52
28068,3278.7
28069,3310.73
28070,3424.28
28071,3283.3
28072,3322.75
28073,3258.16
28074,3425.49
28075,3333.4
28076,3316.21
28077,3419.77
28078,3174.7
28079,3373.1
28080,3508.59
28081,3199.61
28082,3346.44
28083,3270.76
28084,3378.45
28085,3167.63
28086,3218.84
28087,3461.75
28088,3285.6
28089,3340.4
28090,3143.08
28091,3174.48
28092,3339.08
28093,3309.87
28094,3457.83
28095,3210.14
28096,3329.84
28097,3385.44
28098,3182.59
28099,3316.4
28100,3323.33
28101,3437.4
28102,3319.92
28103,3248.03
28104,3521.47
28105,3280.78
28106,3316.94
28107,3533.99
28108,3241.16
28109,3359.99
28110,3208.15
28111,3437.78
28112,3208.36
28113,3209.92
28114,3438.96
28115,3226.06
28116,3280.4
28117,3196.87
28118,3219.1
28119,3319.26
28120,3246.67
28121,3505.01
28122,3249.33
28123,3245.45
28124,3538.5
28125,3323.69
28126,3324.13
28127,3224.8
28128,3496.97
28129,3297.11
28130,3280.18
28131,3400.76
28132,3170.21
28133,3265.2
28134,3540.03
